date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:12	93019/93019	---MCZ	200	added ('OK')	text/javascript	etag:W/%2255e9661a8d5905e6de947bb6598d338d%22	http://d14ty28lkqz1hw.cloudfront.net/data/org/23240/theme/37906/js/slick.js	/home/user/websites/aa/d14ty28lkqz1hw.cloudfront.net/data/org/23240/theme/37906/js/slick.js	(from https://www.purview-genesisgroup.com/)
14:17:13	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2029%20Sep%202025%2008:17:12%20GMT	http://d14ty28lkqz1hw.cloudfront.net/robots.txt		(from https://www.purview-genesisgroup.com/)
14:17:31	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2029%20Sep%202025%2008:17:13%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.purview-genesisgroup.com/)
14:17:33	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Sep%202025%2008:17:31%20GMT	https://fonts.gstatic.com/robots.txt		(from https://www.purview-genesisgroup.com/)
14:17:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Sep%202025%2008:17:36%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/global/media/js/int-tel-input/css/intlTelInput.min.css	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/global/media/js/int-tel-input/css/intlTelInput.min.43.delayed	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:17:49	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:17:33%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729305819493	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfrontda9c.js	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:17:59	20789/20789	---M-Z	200	added ('OK')	text/css	etag:%225135-63527a490b3b4-gzip%22	https://cdn.webware.io/data/global/media/js/int-tel-input/css/intlTelInput.min.css	/home/user/websites/aa/cdn.webware.io/data/global/media/js/int-tel-input/css/intlTelInput.min.css	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:18:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Sep%202025%2008:17:59%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/global/media/js/int-tel-input/js/intlTelInput.min.js	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/global/media/js/int-tel-input/js/intlTelInput.min.45.delayed	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:18:19	27345/27345	---M-Z	200	added ('OK')	application/javascript	etag:%226ad1-63527a490e294-gzip%22	https://cdn.webware.io/data/global/media/js/int-tel-input/js/intlTelInput.min.js	/home/user/websites/aa/cdn.webware.io/data/global/media/js/int-tel-input/js/intlTelInput.min.js	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:18:21	702346/702346	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:16:28%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/638x0/2455093_638x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/638x0/2455093_638x0.png	(from https://www.purview-genesisgroup.com/)
14:18:23	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Mon,%2029%20Sep%202025%2008:18:17%20GMT	https://www.google.com/recaptcha/api.js?render=6LcUNJwbAAAAAMCqcFR9kiInoog2G10LD0rVaNIj	/home/user/websites/aa/www.google.com/recaptcha/api91d8.js	(from https://www.purview-genesisgroup.com/pages/real-estate-immigration-consultancy-industrial-catering)
14:18:29	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:18:21%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729294162102	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfront7a4e.js	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:18:33	10226/10226	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:18:27%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437012_220x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437012_220x0.jpg	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:18:33	9862/9862	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:18:29%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437013_220x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437013_220x0.jpg	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:18:39	14055/14055	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:18:33%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437014_220x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/220x0/2437014_220x0.jpg	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:18:47	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:18:39%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729257110287	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfront75b5.js	(from https://www.purview-genesisgroup.com/pages/purview-trade-ventures-ltd)
14:18:53	122977/122977	---M--	200	added ('OK')	image/jpeg	etag:%229e9ec71a56e1ab9752213c1dbc80663a%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/INTERIORS-THEME-dczxc_30.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/INTERIORS-THEME-dczxc_30.jpg	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:19:11	108833/108833	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:18:49%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2446991_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2446991_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/purview-trade-ventures-ltd)
14:19:15	13500/13500	---M--	200	added ('OK')	image/jpeg	etag:%222b70b756cbda5230a6dc396e3f603970%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img8.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img8.jpg	(from https://www.purview-genesisgroup.com/pages/purview-trade-ventures-ltd)
14:19:28	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:19:15%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729305532956	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfrontd1c5.js	(from https://www.purview-genesisgroup.com/pages/purview-canada-inc)
14:19:51	128420/128420	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:19:29%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2449250_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2449250_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/purview-canada-inc)
14:20:21	608410/608410	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:18:25%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/638x0/2456396_638x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/638x0/2456396_638x0.png	(from https://www.purview-genesisgroup.com/pages/real-estate-development-industrial-catering-consultancy-services)
14:20:21	1277164/1277164	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:16:49%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2437083_1000x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2437083_1000x0.png	(from https://www.purview-genesisgroup.com/)
14:20:25	11479/11479	---M--	200	added ('OK')	image/jpeg	etag:%2282aa5963c6ca2c8ac2913c5a9a073125%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img9.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img9.jpg	(from https://www.purview-genesisgroup.com/pages/purview-canada-inc)
14:20:33	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:20:22%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729286523916	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfront63d9.js	(from https://www.purview-genesisgroup.com/pages/genesis-corporation)
14:20:49	122425/122425	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:20:25%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437049_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437049_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/genesis-corporation)
14:20:52	8504/8504	---M--	200	added ('OK')	image/jpeg	etag:%221082b797afacf7aef564fd2dd56ab31d%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img10.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img10.jpg	(from https://www.purview-genesisgroup.com/pages/genesis-corporation)
14:21:01	387535/387535	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:19:52%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437047_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437047_550x0.png	(from https://www.purview-genesisgroup.com/pages/purview-canada-inc)
14:21:01	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:20:52%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729289992409	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfrontfced.js	(from https://www.purview-genesisgroup.com/pages/lands-end-industrial-catering-support-services)
14:21:03	163606/163606	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:20:34%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437051_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437051_550x0.png	(from https://www.purview-genesisgroup.com/pages/genesis-corporation)
14:21:09	9617/9617	---M--	200	added ('OK')	image/jpeg	etag:%22f8f4b2163295b46e96e2bad968fbe685%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img11_02.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img11_02.jpg	(from https://www.purview-genesisgroup.com/pages/lands-end-industrial-catering-support-services)
14:21:09	659272/659272	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:18:53%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2449226_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2449226_550x0.png	(from https://www.purview-genesisgroup.com/pages/purview-trade-ventures-ltd)
14:21:11	10689/10689	---M--	200	added ('OK')	image/jpeg	etag:%2219b95471637bbf9e7a4b9d40e0b4b584%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img11_04.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/img11_04.jpg	(from https://www.purview-genesisgroup.com/pages/lands-end-industrial-catering-support-services)
14:21:21	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:21:10%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729287480315	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfronta25a.js	(from https://www.purview-genesisgroup.com/pages/purview-homes-designs-limited)
14:21:33	155430/155430	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:21:02%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2455004_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2455004_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/lands-end-industrial-catering-support-services)
14:21:36	11739/11739	---M--	200	added ('OK')	image/jpeg	etag:%22146480061b553149cf35ef66bd22c2f6%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/2.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/2.jpg	(from https://www.purview-genesisgroup.com/pages/purview-homes-designs-limited)
14:21:42	153624/153624	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:21:13%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437055_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437055_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/purview-homes-designs-limited)
14:21:45	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:21:36%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729307905200	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfront7241.js	(from https://www.purview-genesisgroup.com/pages/purview-condominiums-ltd)
14:22:15	152435/152435	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:21:43%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437057_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2437057_1600x0.jpg	(from https://www.purview-genesisgroup.com/pages/purview-condominiums-ltd)
14:22:20	10919/10919	---M--	200	added ('OK')	image/jpeg	etag:%2269f94b56702ea3b57e2b3e67ebe1af52%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/1.jpg	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/1.jpg	(from https://www.purview-genesisgroup.com/pages/purview-condominiums-ltd)
14:22:29	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:22:20%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729286917111	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfrontb698.js	(from https://www.purview-genesisgroup.com/pages/purview-swiftshop)
14:22:36	27232/27232	---M--	200	added ('OK')	image/png	etag:%22c7107ca11d154cd2547a6e06333dda21%22	http://s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/logo-n.png	/home/user/websites/aa/s3-ap-southeast-1.amazonaws.com/assets-powerstores-com/data/org/23240/theme/37906/img/logo-n.png	(from https://www.purview-genesisgroup.com/pages/purview-swiftshop)
14:22:45	51276/51276	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Sep%202025%2008:22:36%20GMT	https://www.purview-genesisgroup.com/i18nfront.js?1729410126936	/home/user/websites/aa/www.purview-genesisgroup.com/i18nfront2f65.js	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:22:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog.atom	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog.6a.delayed	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:22:55	11113/11113	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2029%20Sep%202025%2008:22:46%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog.atom	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog.atom	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:11	703474/703474	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:21:03%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437053_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437053_550x0.png	(from https://www.purview-genesisgroup.com/pages/lands-end-industrial-catering-support-services)
14:23:11	502033/502033	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:21:45%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2457734_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2457734_550x0.png	(from https://www.purview-genesisgroup.com/pages/purview-condominiums-ltd)
14:23:17	598507/598507	---MC-	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2008:21:21%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437056_550x0.png	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/550x0/2437056_550x0.png	(from https://www.purview-genesisgroup.com/pages/purview-homes-designs-limited)
14:23:21	39113/39113	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:11%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/806002-season-s-greetings-from-purview-genesis-group	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/806002-season-s-greetings-from-purview-genesis-group.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:23	51793/51793	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:13%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/furnishing-services	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/furnishing-services.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:23	147699/147699	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:22:56%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2449248_1600x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1600x0/2449248_1600x0.jpg	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:23	56727/56727	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:17%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/immigration-consultancy	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/immigration-consultancy.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:23	51803/51803	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:23%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-developments	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-developments.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:29	56671/56671	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:23:24%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2511748_1000x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2511748_1000x0.jpg	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:29	43228/43228	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:25%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/802239-what-makes-purview-genesis-group-stand-out	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/802239-what-makes-purview-genesis-group-stand-out.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:29	51985/51985	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:29%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-constructions	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-constructions.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:31	51981/51981	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:30%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-investments	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/real-estate-investments.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:39	112366/112366	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:23:31%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2506610_1000x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2506610_1000x0.jpg	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:39	38936/38936	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:32%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/781395-bangladeshi-jute-goods--handicrafts-win-hearts-at-fair-in-china	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/781395-bangladeshi-jute-goods--handicrafts-win-hearts-at-fair-in-china.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:39	39068/39068	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:39%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/779746-xiaomi-opens-local-assembly-plant-in-gazipur	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/779746-xiaomi-opens-local-assembly-plant-in-gazipur.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:43	47505/47505	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:23:40%20GMT	http://d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2477090_1000x0.jpg	/home/user/websites/aa/d2wvwvig0d1mx7.cloudfront.net/data/org/23240/media/img/cache/1000x0/2477090_1000x0.jpg	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:43	44598/44598	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:41%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/748232-announcing-the-new-website	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/748232-announcing-the-new-website.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:43	47067/47067	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:43%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/business-consultancy-services	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/business-consultancy-services.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:45	47047/47047	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:44%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/canadian-subsidiary	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/canadian-subsidiary.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:46	47047/47047	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:45%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/industrial-catering	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/industrial-catering.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:47	47063/47063	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:46%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/industrial-support-services	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/industrial-support-services.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
14:23:48	47047/47047	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Sep%202025%2008:23:47%20GMT	https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/interior-decoration	/home/user/websites/aa/www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog/tagged/interior-decoration.html	(from https://www.purview-genesisgroup.com/blogs/immigration-consultancy-interior-design-industrial-catering-blog)
